ID,Date,DBA,Address,Latitude,Longitude,FacilityType,InspType,Risk,Results,Violations
2363208,03/04/2020,THE GRIND CAFE,4613 N LINCOLN AVE,41.96532838254968,-87.68622836333948,Restaurant,Canvass,Risk 1 (High),Fail,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (CREAM CHEESE, DELI MEATS, SPICY MAYO )NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE OR REMINDER ON MENU FOR USE RAW AND UNDER COOKED FOODS.MUST PROVIDE AND MAINTAIN.. PRIORITY FOUNDATION-7-38-005. NO CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED THAT PEST CONTROL LOG HAVE INCOMPLETE  PEST CONTROL RECORD.BOOK IS MISSING REQUIRED INFORMATION.MISSING RECORD OF VISITS, MISSING COPY OF SERVICE TICKETS . MUST PROVIDE AND MAINTAIN ALL REQUIRED PEST CONTROL RECORDS AND DOCUMENTS. PRIORITY FOUNDATION VIOLATION. 7-38.020 (C) CITATION ISSUED | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED EXPOSED SEWAGE PIPES ABOVE BASEMENT FOOD STORAGE. OVERHEAD EXPOSED DRAINAGE WASTE WATER PIPES COMING FROM THE 1ST FLOOR AREAS .THE SAID PIPES WHERE NOTED TO MANAGER MUST BE ENCASED SMOOTH SURFACE (SOFFIT) DURABLE MATERIAL AND MAINTAIN | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WET WIPING CLOTHS STORED ON TOP OF THE PREP TABLES. MANAGEMENT INSTRUCTED TO STORE WET WIPING CLOTHS IN A CONTAINER OF SANITIZER. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED SOME USE OF MILK CRATES FOR ELEVATION AT THE KITCHEN AREA, DISHWASHING AREA AND DRY STORAGE AREA. INSTRUCTED NOT TO USE MILK CRATES FOR ELEVATION TO PREVENT HIDING PLACES FOR PEST. MUST PROVIDE APPROPRIATE SHELVING FOR STORAGE. ALL FOOD ITEMS MUST ALSO BE STORED 6' AWAY FROM THE WALL | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NOTED NO SANITIZER TEST STRIP KIT ON SITE AT THE TIME OF INSPECTION TO CHECK CONCENTRATION OF SANITIZER SOLUTION ON 3 COMPARTMENT SINK. INSTRUCTED TO HAVE A TEST STRIP KIT ON SITE AT ALL TIMES TO PROPERLY MONITOR THE STRENGTH OF THE SANITIZER . PRIORITY FOUNDATION. 7-38-005 CITATION ISSUED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTION DEVICES NOT LOCATED AT ICE MACHINE LOCATED IN BASEMENT OF FACILITY. MUST INSTALL SO BACKFLOW PREVENTION DEVICES OR AIR GAP BETWEEN THE WATER SUPPLY INLET AND THE UNIT SO IT MAY BE LOCATED TO BE SERVICED AND MAINTAINED.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR LOOSE HAND WASHING FAUCET LOCATED IN WASHROOM | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED THE BATHROOM DOOR AT THE REAR FOOD PREP AREA NOT SELF CLOSING. INSTRUCTED TO PROVIDE A SELF CLOSING DEVICE AT THE DOOR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED HEAVY CLUTTER THROUGHOUT ESTABLISHMENT BASEMENT ON SHELVES, FLOORS  AND IN STORAGE AREAS. INSTRUCTED TO DETAIL CLEAN, ORGANIZE AND REMOVE ALL UNNECESSARY OR UNUSED ARTICLES AND EQUIPMENT TO PREVENT HIDING PLACES FOR PEST. MUST UPGRADE HOUSING KEEPING | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUSLY CITED CORE VIOLATIONS FROM 3/27/2019 REPORT #2280183 OBSERVED NOT TO BE CORRECTED AS FOLLOWS: VIOLATION # 58  2-102.13 ALLERGEN TRAINING IS REQUIRED FOR ALL EMPLOYEES THAT HAVE A CITY FOR CHICAGO FOOD SANITATION LICENCE. INSTRUCTED TO COMPLETE TRAINING AND MAINTAIN CERTIFICATE ON SITE PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED"
2363143,03/03/2020,NAF NAF GRILL,326 N MICHIGAN AVE,41.88741511429226,-87.62469814634396,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,NA
2363170,03/03/2020,CUERNAVACA RESTAURANT INC,1160 W 18TH ST,41.85807383601942,-87.65579980518957,Restaurant,Canvass,Risk 1 (High),Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED A HAND WASHING SIGN IS NEEDED AT THE FOOD PREP AREA HAND WASHING SINK AND BY THE BAR AREA HAND WASHING SINK. INSTRUCTED TO PROVIDE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15 OBSERVED THE FRONT ENTRANCE DOOR NOT RODENT PROOFED WITH A 2 INCH GAP AT THE BOTTOM OF THE FRONT ENTRANCE DOOR. INSTRUCTED TO MAKE DOOR TIGHT FITTING AND RODENT PROOFED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF RODENT ACTIVITY. OBSERVED ABOUT 10-15 RODENT DROPPINGS LOCATED IN THE 2ND FLOOR DRY STORAGE AREA. INSTRUCTED TO CLEAN AND SANITIZE AFFECTED AREAS AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-020(A). | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) OBSERVED 2 OUT OF 3 SHELVES IN THE WALK IN COOLER ARE RUSTY. INSTRUCTED TO REMOVE RUST AND MAKE NON FOOD CONTACT SURFACE SMOOTH AND EASILY CLEANABLE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12 UNABLE TO LOCATE THE BACK FLOW PREVENTION DEVICE ON THE COFFEE AND ICE MACHINES. INSTRUCTED TO LOCATE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED A HEAVY LEAK ON THE FAR RIGHT COMPARTMENT OF THE 3 COMPARTMENT SINK. OBSERVED URINALS NOT FLUSHING IN THE MEN'S TOILET ROOM. INSTRUCTED TO REPAIR ALL. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO CLOSED RECEPTACLES INSIDE OF THE TOILET ROOMS. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED A HOLE IN THE FLOOR UNDER THE 3 COMPARTMENT SINK. INSTRUCTED TO MAKE ALL SURFACES SMOOTH AND EASILY CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12 OBSERVED ACCUMULATED FOOD AND DIRT DEBRIS UNDER THE LOW TEMPERATURE DISH MACHINE ON THE FLOOR AND WALL. INSTRUCTED TO CLEAN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 OBSERVED THE CITY OF CHICAGO FOOD SERVICE SANITATION MANAGERS WITHOUT THE REQUIRED ALLERGEN TRAINING CERTIFICATES. INSTRUCTED THAT ALL OF THE CITY OF CHICAGO FOOD SERVICE SANITATION MANAGERS (3 MANAGERS) MUST MEET ALLERGEN TRAINING REQUIREMENT."
2365334,03/05/2020,SWEETGREEN CHICAGO LLC,150 N MICHIGAN AVE,41.88453096378336,-87.62460204460082,Restaurant,Canvass,Risk 1 (High),Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MUST POST HAND WASHING SIGNS AT ALL HAND SINKS  IN PREP AND DISHWASHING AREA.  INSTRUCTED TO MAINTAIN. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: FOUND NO THERMOMETER IN WALK IN COOLER, INSTRUCTED TO PROVIDE THERMOMETER AND MAINBTAIN.  | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEE NOT WEARING A BEARD GUARD WHILE PREPARING FOOD. INSTRUCTED TO WEAR BEARD GUARDS AT ALL TIMES WHEN PREPARING FOOD.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND GREEN CUTTING BOARD IN NEED OF REPAIR OR REPLACING. Surfaces such as cutting blocks and boards that are subject to scratching and scoring shall be resurfaced if they can no longer be effectively cleaned and SANITIZED, or discarded if they are not capable of being resurfaced. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND LEAK UNDERNEATH COLD HOLDING UNIT NEXT TO HAND WASHING SINK IN FRONT PREP AREA. INSTRUCTED TO REPAIR AND MAINTAIN.   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS AND WATER FROM FLOOR THROUGHOUT FRONT & REAR PREP AREAS, ALSO CLEAN DRIED DEBRIS FROM ALL FLOOR DRAINS. INSTRUCTED TO CLEAN AND MAINTAIN."
2365309,03/05/2020,Kozminski,936 E 54th St (5400S),41.798029497076946,-87.60246286753599,School,Canvass Re-Inspection,Risk 1 (High),Fail,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL SHELVING UNITS AND BOOK SHELVES NEED CLEANING AND SANITIZING IN PRE-K CLASSROOMS. INSTRUCTED MANAGER TO CLEAN, SANITIZE, AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  OBSERVED RIGHT SINK NOT OPERABLE IN GIRLS FIRST FLOOR WASHROOM. OBSERVED LOW WATER PRESSURE AT BOTH HAND WASHING SINKS IN WOMEN LOWER LEVEL WASHROOM. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:  OBSERVED NO COVERED WASTE RECEPTACLE IN WOMEN STAFF WASHROOMS. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED PEELING PAINT ALONG WALLS IN KITCHEN AND GROSS MOTOR ROOM. OBSERVED OPENING AROUND PIPE FITTING UNDER SINK IN BOYS LOWER LEVEL WASHROOM, LARGE OPENING IN WALL UNDER TABLE IN LOUNGE. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION NOT CORRECTED FROM REPORT #2363001 ON 2-27-20:38-OBSERVED OVER 20 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS AND CORNERS IN DINING AREA, 20 MICE DROPPINGS ON FLOOR NEAR FILE CABINET AND MILK CRATES IN HALLWAY OUTSIDE DINING AREA, 20 MICE DROPPINGS SCATTERED ON FLOOR ALONG FILE CABINET AND CORNERS IN ROOM ACROSS FROM DINING AREA, 10 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS UNDER ELECTRICAL PANEL NEAR COMPUTER IN ROOM 06, 10 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALL NEAR RED TRAY OF BOOKS AND STORAGE CABINET NEAR PROJECTOR IN ROOM O6, 5 MICE DROPPINGS ON BOTTOM OF BOOK SHELVES IN LIBRARY NEAR RED TRAYS IN ROOM O6, 10 MICE DROPPINGS SCATTERED ON FLOOR IN LIBRARY IN ROOM 06, 10 MICE DROPPINGS ON FLOOR UNDER SAND TABLE IN PRE-K ROOM 06, 10 MICE DROPPINGS INSIDE VENT BEHIND SHELVING UNIT IN GROSS MOTOR ROOM, 10 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS AND CORNERS NEAR PIANO IN GROSS MOTOR ROOM, 10 MICE DROPPINGS ALONG ELECTRICAL PANEL BEHIND MICROWAVE IN GROSS MOTOR ROOM, 10 MICE DROPPINGS ON FLOOR ALONG WALLS AND CORNERS NEAR AQUARIUM AND 10 MICE DROPPINGS ON BOTTOM OF SHELVING UNIT NEAR ENTRANCE DOOR IN PRE-K ROOM 08. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY VIOLATION 7-42-090"
2363122,03/03/2020,21C MUSEUM HOTEL HOTEL CHICAGO,55 E ONTARIO ST,41.893196716498565,-87.62591384804212,Restaurant,License,Risk 3 (Low),Pass,NA
2365291,03/05/2020,Jollibee,5033 N ELSTON AVE,41.97234928256036,-87.74682508578468,Restaurant,Canvass,Risk 1 (High),Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN COUNTER SHELVES WITH DRIED FOOD DEBRIS BEHIND FRONT COUNTER.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: INSTRUCTED TO REPAIR LEAKY WATER LINE FROM SODA SYRUP SHELVING IN REAR STORAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE UNNECESSARY ARTICLES AND UNUSED EQUIPMENT STORED IN REAR STORAGE AREA TO PREVENT PEST HARBORAGE."
2365425,03/06/2020,FIGUEROA  NUTRITION,4342 S ASHLAND AVE,41.81459800958798,-87.66526819201842,Restaurant,License,Risk 2 (Medium),Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE COVERED RECEPTACLE FOR RESTROOM USED BY FEMALE EMPLOYEES. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: MUST PROVIDE PROOF OF FOOD HANDLER TRAINING."
2363116,03/03/2020,PREMIER RESTAURANT GROUP,5559 S ARCHER AVE,41.79770707150579,-87.74869426106613,Shared Kitchen,Canvass,Risk 1 (High),Pass,NA
2363158,03/03/2020,HAUGAN ELEMENTARY,4540 N Hamlin,41.96403524536502,-87.72316495595534,School,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SINK IN FOOD PREP AREA OF KITCHEN. FACILITY MUST OBTAIN AND INSTALL AND MAINTAIN A HAND SINK UNDER CITY WATER PRESSURE IN FOOD PREP AREA. PRIORITY FOUNDATION VIOLATION. 7-38-030(C). NO CITATION ISSUES | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THAT SOME SHELVING IN DRY STORAGE IS RUSTED . MUST REPAIR AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR HOLES IN CEILING IN DRY STORAGE ROOM"
2365259,03/04/2020,TACO & BURRITO HOUSE UNO,3939 N BROADWAY,41.953921908045686,-87.64995563481801,Restaurant,Complaint,Risk 1 (High),Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: ESTABLISHMENT IS MISSING AN APRON, EYE PROTECTION AND DISPOSABLE MOP HEAD FOR VOMIT AND DIARRHEA CLEAN UP KIT. MUST PROVIDE ALL SUPPLIES AS NEEDED ACCORDING TO POLICY. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EMPLOYEE HAND WASHING SIGNAGE AT HAND SINK IN PREP AREA AND IN MEN'S BATHROOM. MUST PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED SODA POP ICE MACHINE CHUTE FILLED WITH HEAVY PINK MINERAL SUBSTANCE AND AROUND SODA POP DISPENSERS. MUST DETAIL CLEAN AND MAINTAIN. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED A LARGE CONTAINER OF RAW CHICKEN STORED INSIDE WALK IN COOLER AT AN IMPROPER COLD HOLDING TEMPERATURE OF 47.2F. INSTRUCTED MANAGER PROPER COLD HOLDING TEMPERATURE SHOULD BE AT 41.0F OR LOWER. INSTRUCTED MANAGER TO DISCARD AND DENATURE FOOD IMMEDIATELY. RAW CHICKEN WEIGHS APPROXIMATELY 25 LBS AT A COST OF $75.00. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED COOKED PORK, BEEF AND CHICKEN IN REFRIGERATOR STORED FOR MORE THAN 24 HOURS WITHOUT ANY DATE MARKING. INSTRUCTED MANAGER TO PROVIDE THE DISCARD DATE ON FOOD ITEM CONTAINER HELD FOR A MAXIMUM OF 7 DAYS. DAY 1 COUNTS THE PREPARATION DATE. INSTRUCTED MANAGER TO DISCARD AND DENATURE FOOD IMMEDIATELY. CHICKEN, BEEF AND PORK WEIGH APPROXIMATELY 45 LBS AT A COST OF $80.00. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 125 MICE DROPPINGS INSIDE OF COOKING FRYER AT FRONT LINE PREP AREA. ALSO OBSERVED 10 MICE DROPPINGS IN DRY STORAGE AREA. INSTRUCTED TO CLEAN AND REMOVE ALL EVIDENCE OF PEST ACTIVITY. PRIORITY FOUNDATION VIOLATION. 7-38-020(A). CITATION ISSUED.  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD CONTAINER BOXES STORED ON FLOOR IN WALK IN COOLER. INSTRUCTED TO ELEVATE OFF FLOOR.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN RUBBER GASKET AT PREP COOLER AT FRONT PREP LINE. INSTRUCTED TO REPAIR.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED DIRTY CUTTING BOARD WITH YELLOWING AND DEEP GROOVES AT PREP TABLE AT FRONT LINE. INSTRUCTED TO CLEAN OR REPLACE.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED INSIDE OF COOKING FRYER FILLED WITH GREASE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID ON TRASH CAN IN WOMEN'S BATHROOM. INSTRUCTED TO PROVIDE.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM 4-8-2019, REPORT #2282817.#40-ALL FOOD HANDLERS WITH BEARDS MUST WEAR EFFECTIVE BEARD RESTRAINTS.#43- ICE SCOOP MUST BE STORED IN A CLEAN CONTAINER. NOT ON THE TOP OF THE ICE MACHINE.#55-EXCESSIVE GREASE ON THE WALLS AND ATTACHED PIPING BEHIND COOKS LINE EQUIPMENT. FLOORS WITH DIRT AND DEBRIS THROUGHOUT THE REAR STORAGE AREA. MUST CLEAN AND MAINTAIN ALL. #57-NO PROOF OF FOOD HANDLER TRAINING OR CERTIFICATES FOR ALL REQUIRED EMPLOYEES. MUST PROVIDE. #58-NO PROOF OF ALLERGEN TRAINING FOR THE CITY OF CHICAGO CERTIFIED FOOD MANAGER. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-42-090. CITATION ISSUED."
2363207,03/03/2020,EL CABALLO LOCCO,4024 N KEDZIE AVE,41.95468501349261,-87.70818515732132,Restaurant,Canvass,Risk 1 (High),No Entry,NA
2365245,03/04/2020,STAR GYROS,3400 W ROOSEVELT RD,41.866457268921884,-87.71066733173923,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HAND WASHING SINK IN THE DISH WASHING AREA. INSTRUCTED TO PROVIDE WITH HOT AND COLD WATER, DRYING PROVISIONS, AND HAND WASHING CLEANSER. PRIORITY FOUNDATION VIOLATION 7-38-030(c) | 21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED PIZZA PUFFS(75.4F) AND CHICKEN(73.8F) HELD AT IMPROPER TEMPERATURE. TCS FOODS FOR HOT HOLDING SHALL BE AT 135F OR ABOVE. MANAGER VOLUNTARILY DISCARDED AND DENATURED 35 POUNDS VALUED AT $95. PRIORITY VIOLATION 7-38-005 | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED BEEF AT IMPROPER TEMPERATURE(62.2F) STORED IN A WHITE BUCKET ON THE FLOOR IN THE DISH WASHING AREA. TCS FOODS FOR COLD HOLDING SHALL BE HELD AT 41F OR BELOW. MANAGER VOLUNTARILY DISCARDED AND DENATURED 10 POUNDS VALUED AT $30. PRIORITY VIOLATION 7-38-005.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE GASKET ON THE HOT HOLDING UNIT PARTIALLY MISSING ON THE LEFT SIDE. INSTRUCTED TO REPLACE AND MAINTAIN | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE COOKING EQUIPMENT AND EXHAUST HOOD WITH GREASE BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACK FLOW PREVENTION DEVICE ON THE UTILITY SINK. INSTRUCTED TO PROVIDE AND MAINTAIN"
2365408,03/06/2020,MUGS PIZZA & RIBS,7228 N HARLEM AVE,42.012592911340754,-87.80677398807909,Restaurant,Canvass,Risk 1 (High),No Entry,NA
2365395,03/06/2020,INTERNATIONAL NURSING & REHAB CENTER,4815 S WESTERN BLVD,41.80607834471658,-87.68365001390913,Long Term Care,Canvass,Risk 1 (High),Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN FLOOR UNDER SHELVES IN WALK-IN COOLER OF FOOD SPILLS AND DEBRIS. ALSO CLEAN FLOOR IN KITCHEN AT HOT LINE OF FOOD DEBRIS."
2363190,03/03/2020,SUPPER HOUSE,3404 N HALSTED ST,41.94378575479629,-87.64952688681642,Restaurant,License Re-Inspection,Risk 2 (Medium),Pass,NA
2365306,03/05/2020,YOSHI'S CAFE,3257 N HALSTED ST,41.94169634075317,-87.64917656601214,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"29. COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP - Comments: OBSERVED AN UNAPPROVED VACUUM PACKAGING MACHINE ON PREMISES USED FOR MEATS. INSTRUCTED MANAGER MUST CEASE USE OF VACUUM PACKAGING MACHINE UNTIL APPROVED BY CDPH. PRIORITY FOUNDATION 7-38-005. | 32. VARIANCE OBTAINED FOR SPECIALIZED PROCESSING METHODS - Comments: NO HACCP PLAN FOR VACUUM PACKAGING MACHINE SEE VIOLATION #29. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ESTABLISHMENT USING ALUMINUM TIN FOIL ON SURFACE OF SHELVES UNDER PREP TABLES. MUST REMOVE ALL ALUMINUM TIN FOIL, SURFACE OF SAID SHELVES MUST BE SMOOTH AND EASY TO CLEAN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTION DEVICE NOT LOCATED AT MOP SINK. MUST PROVIDE A BACKFLOW PREVENTION DEVICE FOR MOP SINK."
2365413,03/06/2020,PEPE TACO,11652 S WESTERN AVE,41.68109249164601,-87.68096792419318,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. HOWEVER MUST PROVIDE ALL NECESSARY ITEMS IN POLICY INCLUDING FACE MASK, DISPOSABLE GLOVES, DISPOSABLE MOP AND APPROPRIOATE SANITIZER TO KILL THE NORO VIRUS. PRIORITY FOUNDATION. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED FRONT ENTRY DOOR NOT RODENT PROOFED AT BOTTOM AREAS. MUST REPAIR TO BE TIGHT-FITTING | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR AREAS NOT CLEAN OF DEBRIS AROUND HOT WATER TANK. INSTRUCTED TO CLEAN DEBRIS, DIRT. MUST MAINTAIN"
2365381,03/06/2020,BURRITO BEACH,11601 W TOUHY AVE,42.008536400868735,-87.91442843927047,Restaurant,Canvass,Risk 1 (High),Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED DIRTY WIPING CLOTHS ON PREP TABLES AT FRONT AND REAR PREP AREAS. NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASHCLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A TORN DOOR GASKET INSIDE OF THE 2 DOOR PREP COOLER AT SMOOTHIES PREP STATION AREA. MANAGEMENT INSTRUCTED TO REPLACE THE TORN DOOR GASKET. OBSERVED RUSTY SHELF INSIDE THE 2 DOOR PREP COOLER NEXT TO FRONT COOK LINE SHOWED MANAGER.MUST REPAIR/REPLACE SHELF AND TO MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED EXCESSIVE ACCUMULATIONS OF GREASE BUILD UP ON EXHAUST HOOD/FILTERS AT REAR COOKING PREP AREA SHOWED MANAGER.MUST CLEAN IN DETAIL AND TO MAINTAIN."
